N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
1126,06:46:06.123,36340,37187,35621,36059,35317,1185,1070,972,971,974,2322,1552,1506,1612,1736,1546,473,500,468,492,535,472,465,418,,42.0
1127,06:46:09.701,36511,37205,35804,36188,35496,1184,1070,973,972,970,2323,1551,1503,1614,1738,1544,468,498,468,492,532,472,468,421,,42.0
1128,06:46:13.341,36363,37253,35628,36062,35273,1186,1071,975,971,971,2324,1552,1505,1613,1738,1547,472,498,468,489,532,473,463,446,,42.0
1129,06:46:17.002,36479,37264,35569,36192,35517,1182,1072,976,970,970,2325,1554,1505,1614,1737,1545,472,497,468,490,534,472,464,419,,43.0
1130,06:46:20.626,36528,37201,35764,36272,35533,1186,1072,976,974,974,2326,1554,1504,1614,1737,1547,472,500,467,492,533,477,463,418,,42.0
1131,06:46:26.863,36404,37137,35582,36181,35467,1186,1072,975,969,971,2322,1554,1504,1612,1735,1541,469,500,470,492,532,474,461,422,,42.0
1132,06:46:30.504,36520,37019,35752,36113,35509,1187,1072,973,968,972,2324,1550,1507,1614,1739,1542,470,497,468,491,530,473,465,418,,42.0
1133,06:46:34.104,36397,37376,35757,36040,35468,1184,1072,973,971,972,2324,1549,1506,1614,1739,1543,470,499,467,492,532,473,463,421,,42.0
1134,06:46:37.700,36517,37184,35737,36005,35247,1186,1072,974,971,973,2323,1553,1506,1614,1737,1545,473,496,467,490,532,476,461,417,,42.0
1135,06:46:41.361,36525,37185,35658,36066,35429,1183,1072,975,971,972,2323,1553,1506,1611,1736,1547,473,497,471,489,532,475,460,424,,42.0
1136,06:46:45.062,36505,37311,35642,35935,35383,1184,1071,972,973,971,2323,1554,1507,1613,1736,1544,473,498,469,491,534,474,463,445,,42.0
1137,06:46:48.623,36365,37149,35694,36109,35419,1185,1072,972,972,971,2323,1551,1504,1615,1736,1544,472,498,469,492,533,474,461,420,,42.0
1138,06:46:52.161,36466,37220,35680,36098,35500,1184,1072,972,973,973,2324,1548,1504,1614,1739,1542,473,496,468,488,533,476,462,422,,42.0
1139,06:46:55.724,36268,37273,35653,35918,35420,1183,1070,972,972,973,2322,1552,1505,1615,1740,1543,472,500,469,490,535,475,461,419,,42.0
1140,06:46:59.261,36397,36976,35697,36043,35489,1186,1071,973,972,974,2322,1550,1504,1615,1735,1542,471,499,465,492,534,474,462,421,,43.0
1141,06:47:05.503,36483,36959,35520,36226,35447,1186,1071,975,973,974,2322,1551,1503,1611,1737,1542,472,494,465,492,533,475,463,416,,43.0
1142,06:47:09.161,36474,37122,35699,36112,35328,1184,1072,975,973,971,2322,1550,1503,1614,1737,1546,470,498,468,493,534,477,463,418,,43.0
1143,06:47:12.881,36385,37239,35726,36090,35625,1186,1072,975,972,975,2322,1552,1505,1614,1737,1542,473,498,468,493,532,506,465,421,,43.0
1144,06:47:16.461,36382,37164,35770,36188,35354,1186,1071,974,973,970,2323,1551,1506,1614,1737,1544,473,497,468,491,532,473,460,420,,42.0
1145,06:47:20.063,36581,37179,35726,36285,35448,1183,1071,975,974,971,2324,1550,1504,1614,1738,1548,472,498,469,492,531,475,463,418,,43.0
1146,06:47:23.703,36353,37195,35706,36045,35470,1184,1072,974,972,972,2325,1550,1509,1614,1738,1542,473,497,468,490,530,474,463,417,,43.0
1147,06:47:27.262,36317,37289,35687,36151,35380,1184,1070,973,971,972,2323,1550,1507,1614,1739,1541,472,497,468,488,535,473,463,419,,43.0
1148,06:47:30.863,36434,37178,35627,36016,35389,1186,1072,975,971,970,2322,1551,1506,1612,1736,1542,469,497,468,490,533,473,461,421,,43.0
1149,06:47:34.439,36130,37250,35781,36244,35389,1186,1073,975,972,973,2325,1552,1507,1611,1736,1545,475,496,467,491,534,473,465,420,,43.0
1150,06:47:38.044,36346,37219,35791,36090,35588,1185,1074,975,972,970,2324,1550,1506,1612,1737,1546,470,497,470,491,529,476,462,420,,43.0
1151,06:47:44.345,36572,36977,35504,36127,35268,1186,1070,973,969,972,2324,1552,1504,1612,1738,1544,473,498,470,492,531,475,461,420,,43.0
1152,06:47:47.959,36464,37320,35673,36260,35375,1187,1073,974,970,975,2322,1551,1504,1614,1738,1544,473,498,467,491,535,474,462,420,,43.0
1153,06:47:51.583,36398,37257,35679,36134,35310,1186,1072,974,971,972,2325,1553,1504,1612,1740,1544,472,496,467,493,531,475,463,418,,43.0
1154,06:47:55.183,36345,37211,35723,35998,35393,1186,1071,975,971,973,2322,1550,1505,1611,1737,1548,472,497,467,490,535,475,466,420,,43.0
1155,06:47:58.942,36378,37258,35813,36224,35429,1185,1072,973,973,971,2324,1550,1503,1612,1740,1545,472,495,468,491,533,475,464,445,,43.0
1156,06:48:02.544,36435,37364,35743,36110,35403,1186,1074,974,970,969,2322,1554,1504,1614,1739,1543,472,497,467,490,535,475,460,416,,43.0
1157,06:48:06.141,36274,37177,35808,36238,35468,1187,1071,977,972,972,2324,1547,1503,1612,1738,1542,470,498,467,492,535,476,462,421,,43.0
1158,06:48:09.742,36371,37175,35780,36243,35453,1184,1072,973,970,971,2324,1553,1506,1612,1737,1541,472,497,468,489,531,473,463,418,,43.0
1159,06:48:13.242,36330,37193,35660,36064,35333,1186,1072,971,971,971,2325,1554,1506,1613,1739,1543,471,498,467,492,537,473,462,423,,43.0
1160,06:48:16.784,36498,37318,35800,36033,35469,1184,1072,972,971,970,2322,1551,1504,1612,1737,1545,469,496,470,489,531,473,460,418,,43.0
1161,06:48:22.922,36400,37000,35384,36157,35318,1181,1070,972,971,971,2324,1549,1506,1612,1738,1542,473,494,465,492,535,473,460,418,,43.0
1162,06:48:26.444,36412,37195,35651,36091,35418,1186,1070,972,971,974,2322,1551,1506,1614,1738,1541,471,497,471,493,533,472,461,420,,43.0
1163,06:48:30.063,36466,37250,35633,36025,35469,1186,1073,973,971,972,2324,1551,1506,1612,1738,1544,471,496,469,490,533,473,462,420,,43.0
1164,06:48:33.752,36497,37215,35700,36024,35344,1181,1071,974,971,973,2322,1552,1505,1613,1739,1543,472,495,468,492,532,475,462,417,,43.0
1165,06:48:37.381,36540,37335,35661,36142,35376,1181,1069,974,970,973,2323,1548,1504,1614,1737,1545,471,497,469,492,531,478,461,420,,43.0
1166,06:48:40.901,36294,37234,35640,36033,35468,1185,1073,974,971,971,2324,1550,1507,1614,1736,1545,470,496,467,490,533,472,463,422,,43.0
1167,06:48:44.480,36457,37304,35759,35985,35430,1187,1071,974,970,971,2323,1550,1504,1614,1737,1544,471,498,468,492,532,475,462,418,,43.0
1168,06:48:48.082,36429,37170,35738,36041,35417,1186,1070,971,971,972,2324,1552,1506,1613,1737,1543,473,498,468,492,531,477,462,420,,43.0
1169,06:48:51.643,36335,37340,35683,36063,35455,1183,1069,976,970,970,2324,1548,1505,1613,1737,1545,472,498,468,489,530,473,465,419,,43.0
1170,06:48:55.143,36501,37341,35825,36127,35471,1186,1073,975,972,974,2322,1549,1505,1613,1736,1546,472,498,469,492,534,475,465,419,,43.0
1171,06:49:01.322,36375,36908,35640,36272,35275,1187,1072,972,971,974,2325,1549,1505,1614,1739,1542,471,498,469,489,533,473,465,420,,43.0
1172,06:49:04.903,36426,37316,35713,36049,35379,1186,1070,974,972,974,2325,1549,1508,1615,1739,1543,468,499,468,492,531,477,463,420,,43.0
1173,06:49:08.483,36462,37226,35663,36208,35314,1184,1073,973,972,971,2322,1554,1503,1614,1733,1545,472,498,465,492,530,500,462,419,,43.0
1174,06:49:12.082,36453,37179,35724,36106,35207,1184,1070,973,971,970,2324,1551,1505,1613,1738,1542,472,497,466,491,530,499,461,420,,43.0
1175,06:49:15.642,36228,37291,35746,36142,35404,1187,1072,977,971,970,2324,1550,1506,1611,1735,1541,473,497,468,492,533,473,462,419,,43.0
1176,06:49:19.220,36356,37312,35638,36244,35318,1183,1072,976,971,972,2323,1552,1506,1613,1739,1544,471,498,467,489,531,475,461,420,,43.0
1177,06:49:22.761,36548,37336,35616,35987,35393,1185,1073,974,971,974,2325,1552,1503,1614,1734,1544,471,498,469,490,532,472,464,419,,43.0
1178,06:49:26.360,36465,37148,35926,36102,35418,1183,1073,972,971,972,2325,1548,1505,1614,1736,1543,472,497,468,492,532,474,465,420,,43.0
1179,06:49:30.023,36417,37157,35763,35959,35444,1185,1071,971,972,971,2325,1555,1507,1614,1737,1543,469,498,468,492,531,474,460,419,,43.0
1180,06:49:33.561,36420,37361,35604,35965,35379,1187,1072,972,971,970,2324,1551,1503,1612,1737,1544,473,498,465,493,532,476,464,419,,43.0
1181,06:49:39.682,36547,37104,35631,36231,35190,1183,1072,972,970,975,2325,1553,1504,1614,1738,1541,472,495,469,492,534,474,465,420,,43.0
1182,06:49:43.260,36423,37269,35715,36037,35436,1184,1072,974,971,975,2322,1551,1504,1612,1737,1545,471,498,467,491,533,473,464,418,,43.0
1183,06:49:46.844,36460,37285,35619,36010,35483,1185,1071,971,972,972,2323,1553,1505,1614,1738,1546,472,496,465,491,532,475,462,418,,43.0
1184,06:49:50.459,36515,37174,35770,36027,35269,1184,1072,972,970,971,2324,1553,1505,1613,1736,1546,472,497,466,489,532,472,461,420,,43.0
1185,06:49:54.003,36374,37328,35766,36044,35422,1186,1069,975,972,974,2323,1553,1503,1611,1737,1547,473,497,468,490,533,476,462,417,,43.0
1186,06:49:57.620,36578,37225,35678,36143,35427,1186,1072,976,972,972,2323,1551,1505,1612,1738,1542,472,496,465,489,534,477,462,421,,43.0
1187,06:50:01.199,36222,37150,35585,36120,35404,1184,1071,975,973,970,2323,1547,1505,1613,1739,1541,471,498,468,492,531,475,461,416,,43.0
1188,06:50:04.799,36465,37273,35774,36075,35409,1187,1072,977,972,970,2322,1554,1506,1614,1740,1542,471,496,466,490,532,479,464,418,,43.0
1189,06:50:08.319,36290,37349,35831,36000,35370,1186,1072,973,973,971,2325,1550,1506,1614,1737,1545,472,497,469,490,529,477,463,422,,43.0
1190,06:50:11.842,36301,37279,35873,36007,35379,1186,1070,973,973,971,2325,1552,1504,1612,1739,1546,468,498,468,488,532,476,464,422,,43.0
1191,06:50:17.962,36549,37045,35623,36175,35382,1186,1072,973,971,972,2323,1550,1506,1612,1736,1542,471,498,468,493,529,476,461,421,,43.0
1192,06:50:21.660,36450,37127,35664,36149,35371,1185,1072,976,973,974,2323,1549,1503,1613,1735,1546,472,497,467,491,532,473,464,418,,43.0
1193,06:50:25.380,36399,37229,35562,36068,35297,1188,1072,973,971,972,2323,1550,1504,1614,1739,1544,473,497,469,491,534,471,461,420,,43.0
1194,06:50:28.884,36445,37233,35711,36188,35478,1183,1073,973,972,972,2322,1550,1503,1614,1739,1543,471,498,466,489,532,472,463,420,,43.0
1195,06:50:32.544,36367,37154,35606,36133,35392,1182,1072,973,971,974,2323,1554,1506,1614,1738,1542,472,496,468,492,532,477,460,416,,43.0
1196,06:50:36.262,36218,37204,35757,35920,35384,1186,1072,975,970,973,2322,1551,1507,1613,1739,1546,472,498,468,492,532,473,461,416,,43.0
1197,06:50:39.880,36439,37159,35794,35996,35531,1186,1070,977,970,970,2322,1547,1506,1611,1738,1548,472,495,468,492,536,475,461,422,,43.0
1198,06:50:43.462,36389,37292,35718,35947,35480,1184,1071,974,974,974,2323,1550,1505,1614,1738,1547,473,497,468,491,535,477,462,418,,43.0
1199,06:50:47.021,36583,37217,35598,36087,35575,1187,1071,973,972,974,2322,1552,1505,1614,1736,1546,472,498,468,493,535,475,463,422,,43.0
1200,06:50:50.662,36376,37174,35718,35939,35415,1184,1071,975,972,971,2323,1552,1504,1614,1738,1546,472,500,468,488,532,506,461,422,,43.0
1201,06:50:56.803,36653,37042,35649,36114,35401,1186,1072,974,972,972,2325,1552,1505,1614,1736,1542,473,496,469,492,532,473,461,419,,43.0
1202,06:51:00.440,36369,37256,35666,35994,35400,1186,1072,977,971,972,2325,1552,1503,1614,1738,1542,472,500,465,491,534,473,462,420,,43.0
1203,06:51:04.081,36526,37156,35644,36030,35366,1186,1073,973,970,972,2324,1554,1506,1614,1737,1542,470,498,468,491,535,475,461,419,,43.0
1204,06:51:07.722,36539,37129,35931,36111,35369,1186,1071,974,969,971,2323,1550,1504,1614,1738,1544,472,496,465,493,534,477,462,445,,43.0
1205,06:51:11.380,36596,37283,35886,36123,35247,1184,1072,974,972,974,2324,1552,1504,1614,1737,1542,472,497,468,490,530,476,462,420,,43.0
1206,06:51:14.961,36656,37268,35912,36075,35470,1184,1072,975,972,975,2324,1547,1503,1611,1737,1548,470,494,468,488,529,472,465,421,,43.0
1207,06:51:18.563,36457,37254,35700,36048,35483,1187,1072,974,972,973,2323,1553,1506,1614,1737,1545,471,497,468,493,536,474,465,419,,43.0
1208,06:51:22.139,36321,37229,35588,36324,35431,1184,1075,976,972,973,2325,1550,1506,1614,1739,1542,473,494,470,490,534,474,465,417,,43.0
1209,06:51:25.721,36427,37088,35789,36115,35369,1186,1071,975,972,971,2324,1550,1504,1613,1737,1542,471,497,471,492,537,473,467,442,,43.0
1210,06:51:29.242,36320,37175,35734,36092,35433,1187,1072,971,970,972,2325,1553,1505,1613,1738,1543,471,496,469,491,536,472,467,419,,43.0
1211,06:51:35.381,36628,37153,35620,36346,35233,1184,1072,973,971,972,2323,1550,1505,1614,1740,1543,472,495,469,493,537,475,462,419,,43.0
1212,06:51:38.960,36409,37338,35723,36079,35457,1185,1071,975,968,972,2323,1551,1504,1614,1736,1546,473,499,468,489,536,474,461,424,,43.0
1213,06:51:42.558,36576,37036,35753,35984,35353,1183,1072,975,971,971,2323,1554,1504,1612,1738,1542,473,496,470,490,531,476,464,417,,43.0
1214,06:51:46.061,36356,37144,35732,36194,35338,1184,1072,974,972,972,2323,1548,1507,1612,1737,1542,474,498,468,491,532,476,463,423,,43.0
1215,06:51:49.680,36279,37250,35706,36208,35453,1186,1072,973,970,974,2324,1551,1504,1614,1736,1542,472,498,468,493,533,477,463,419,,43.0
1216,06:51:53.302,36587,37161,35845,36213,35444,1181,1072,973,972,971,2326,1552,1504,1613,1738,1542,473,498,468,491,535,474,463,418,,43.0
1217,06:51:56.862,36330,37149,35663,36211,35300,1185,1072,972,972,973,2323,1553,1504,1613,1737,1547,472,498,468,491,536,476,463,418,,43.0
1218,06:52:00.420,36147,37264,35857,36353,35304,1186,1073,970,969,973,2325,1550,1505,1614,1737,1547,471,497,469,490,532,475,464,421,,43.0
1219,06:52:04.103,36549,37278,35854,36066,35376,1185,1072,974,973,970,2322,1552,1505,1611,1737,1546,469,496,469,492,536,475,462,419,,43.0
1220,06:52:07.660,36457,37317,35721,36095,35401,1184,1072,972,970,974,2325,1549,1506,1615,1736,1543,471,498,470,489,534,474,462,421,,43.0
1221,06:52:13.803,36614,36949,35389,36153,35236,1185,1072,973,970,971,2322,1552,1504,1611,1737,1544,469,494,469,489,532,476,464,421,,43.0
1222,06:52:17.341,36522,37198,35684,36052,35347,1185,1071,975,971,974,2325,1553,1507,1612,1737,1543,473,495,468,490,531,475,465,421,,43.0
1223,06:52:20.878,36446,37248,35535,35894,35500,1185,1073,972,971,974,2323,1551,1507,1612,1739,1547,471,496,468,491,535,475,462,418,,43.0
1224,06:52:24.542,36377,37221,35712,36022,35447,1186,1070,972,972,975,2325,1549,1506,1612,1737,1542,471,499,468,491,533,475,465,419,,43.0
1225,06:52:28.182,36419,37246,35625,36170,35568,1186,1072,975,971,973,2324,1554,1508,1613,1738,1543,470,498,468,491,532,476,463,418,,43.0
1226,06:52:31.880,36464,37311,35620,36000,35309,1183,1071,972,968,971,2323,1554,1503,1612,1738,1545,472,494,467,490,532,472,463,420,,43.0
1227,06:52:35.663,36410,37356,35748,36135,35526,1182,1071,975,972,971,2323,1550,1504,1612,1737,1545,471,501,467,489,532,475,462,420,,43.0
1228,06:52:39.220,36384,37133,35702,36097,35452,1187,1070,973,972,972,2323,1550,1507,1615,1737,1547,472,498,466,492,533,477,467,416,,43.0
1229,06:52:42.803,36378,37302,35667,36131,35178,1187,1071,973,971,975,2322,1549,1506,1614,1737,1547,473,498,470,493,537,473,461,442,,43.0
1230,06:52:46.380,36373,37171,35801,36202,35427,1184,1070,975,969,975,2323,1547,1508,1614,1739,1547,471,496,465,488,529,474,464,417,,43.0
1231,06:52:52.501,36650,37099,35547,36126,35408,1181,1071,974,970,974,2322,1553,1504,1611,1738,1545,469,498,470,492,533,476,462,422,,43.0
1232,06:52:56.062,36475,37191,35841,36152,35366,1184,1072,974,972,973,2325,1552,1503,1612,1739,1542,472,498,468,492,533,479,460,420,,43.0
1233,06:52:59.680,36349,37104,35631,35959,35174,1186,1072,976,968,974,2326,1553,1504,1612,1738,1545,472,498,469,492,533,473,462,418,,43.0
1234,06:53:03.185,36540,37191,35810,36035,35339,1187,1070,971,972,974,2324,1552,1506,1613,1737,1545,471,496,467,489,532,472,461,417,,43.0
1235,06:53:06.763,36428,37216,35761,36057,35462,1185,1071,976,972,974,2324,1551,1504,1611,1736,1544,473,498,468,492,533,477,463,418,,43.0
1236,06:53:10.263,36536,37251,35780,36166,35453,1186,1070,973,969,970,2324,1552,1505,1613,1736,1545,469,496,468,488,532,477,463,419,,43.0
1237,06:53:13.866,36438,37105,35800,36128,35483,1185,1073,974,972,972,2323,1552,1504,1613,1738,1545,472,496,469,493,533,475,466,416,,43.0
1238,06:53:17.462,36565,37264,35681,36124,35471,1182,1070,974,971,972,2323,1551,1507,1611,1736,1544,473,496,467,492,532,473,461,419,,43.0
1239,06:53:21.063,36536,37195,35638,36119,35377,1186,1072,974,972,969,2323,1552,1503,1612,1737,1549,470,499,468,490,534,472,460,423,,43.0
1240,06:53:24.702,36476,37173,35789,35873,35400,1186,1070,974,972,970,2325,1554,1504,1610,1739,1546,470,500,467,491,530,476,464,422,,43.0
1241,06:53:30.882,36469,36865,35540,36091,35346,1185,1072,973,969,974,2323,1552,1505,1613,1736,1541,472,494,469,493,535,507,464,416,,43.0
1242,06:53:34.479,36409,37066,35639,36140,35422,1186,1072,976,972,972,2323,1549,1504,1614,1738,1541,475,497,468,492,535,474,464,419,,43.0
1243,06:53:38.043,36364,37246,35906,36140,35326,1185,1070,974,973,971,2324,1552,1506,1614,1737,1543,470,497,468,488,533,475,461,420,,43.0
1244,06:53:41.723,36391,37260,35693,36052,35440,1186,1072,974,970,974,2322,1550,1505,1612,1737,1542,469,496,471,491,529,499,464,423,,43.0
1245,06:53:45.439,36442,37334,35792,36145,35458,1186,1070,973,970,973,2323,1551,1508,1612,1736,1543,470,498,468,490,529,475,462,420,,43.0
1246,06:53:49.051,36445,37324,35542,36080,35469,1184,1073,975,971,972,2322,1550,1508,1612,1737,1544,471,497,470,493,533,474,463,417,,43.0
1247,06:53:52.620,36470,37344,35756,36126,35336,1186,1072,974,969,974,2325,1549,1506,1612,1735,1546,472,500,467,489,531,473,463,422,,43.0
1248,06:53:56.160,36478,37223,35788,36077,35405,1187,1073,973,970,973,2325,1553,1506,1613,1738,1544,473,497,468,490,532,473,466,421,,43.0
1249,06:53:59.740,36432,37324,35719,36068,35251,1186,1071,974,972,971,2325,1551,1506,1612,1740,1546,471,494,468,492,530,473,460,421,,43.0
1250,06:54:03.259,36420,37238,35868,36212,35384,1185,1071,977,972,972,2323,1550,1506,1612,1738,1544,470,498,471,491,534,475,460,417,,43.0
1251,06:54:09.323,36353,37035,35397,36153,35117,1186,1072,973,972,972,2323,1550,1507,1611,1736,1545,472,495,468,493,534,474,461,422,,43.0
1252,06:54:12.882,36436,37093,35784,36025,35371,1186,1072,974,969,975,2322,1550,1506,1613,1737,1542,472,497,467,490,535,476,462,419,,43.0
1253,06:54:16.424,36512,37320,35832,36156,35565,1184,1072,973,971,973,2325,1552,1504,1614,1739,1543,471,497,469,491,532,474,464,416,,43.0
1254,06:54:20.003,36465,37339,35866,36076,35292,1186,1072,975,969,970,2324,1553,1504,1614,1737,1545,472,498,466,493,536,476,463,420,,43.0
1255,06:54:23.582,36348,37099,35781,36034,35481,1183,1070,975,969,972,2324,1550,1506,1613,1738,1546,468,496,466,491,533,473,462,417,,43.0
1256,06:54:27.183,36400,37179,35720,35982,35266,1187,1072,972,973,970,2324,1548,1506,1613,1739,1544,471,499,467,493,530,471,463,418,,43.0
1257,06:54:30.722,36382,37391,35845,35997,35383,1186,1072,973,971,970,2326,1552,1505,1613,1737,1545,471,494,469,491,535,472,465,422,,43.0
1258,06:54:34.222,36412,37241,35747,36084,35213,1185,1072,974,972,971,2325,1552,1507,1614,1738,1548,471,494,465,489,531,475,462,419,,43.0
1259,06:54:37.822,36400,37283,35701,36144,35367,1183,1072,973,971,971,2324,1550,1505,1612,1738,1544,471,498,469,492,535,473,464,421,,43.0
1260,06:54:41.399,36480,37196,35713,36223,35256,1186,1071,974,970,972,2322,1553,1509,1612,1737,1547,472,498,469,491,529,475,464,421,,43.0
1261,06:54:47.604,36479,37107,35541,36194,35372,1182,1072,975,971,972,2322,1549,1504,1614,1739,1544,472,494,467,490,533,472,465,433,,43.0
1262,06:54:51.223,36338,37285,35873,36173,35422,1185,1072,973,971,971,2324,1552,1507,1612,1736,1544,472,499,468,490,533,474,463,418,,43.0
1263,06:54:54.742,36226,37006,35807,36064,35394,1183,1072,973,973,973,2323,1552,1503,1614,1738,1546,472,498,469,488,534,475,462,418,,43.0
1264,06:54:58.243,36562,37315,35720,36099,35383,1185,1072,975,969,974,2323,1552,1506,1613,1737,1545,472,497,472,492,532,475,463,421,,43.0
1265,06:55:01.758,36363,37226,35798,35974,35336,1184,1073,977,972,974,2322,1553,1505,1613,1738,1544,469,496,469,492,533,476,461,421,,43.0
1266,06:55:05.322,36519,37181,35761,36166,35188,1185,1072,974,971,973,2323,1552,1505,1613,1739,1544,469,496,469,492,533,473,464,421,,43.0
1267,06:55:08.960,36391,37132,35621,35939,35364,1185,1070,974,971,975,2323,1554,1503,1613,1736,1545,472,498,466,489,530,476,463,418,,43.0
1268,06:55:12.523,36220,37264,35748,36182,35363,1186,1071,976,972,972,2324,1550,1503,1613,1738,1545,471,497,469,490,532,475,464,419,,43.0
1269,06:55:16.120,36356,37277,35718,36341,35411,1183,1072,977,973,974,2323,1548,1505,1614,1737,1543,470,497,468,490,531,476,461,416,,43.0
1270,06:55:19.804,36480,37063,35817,36100,35553,1183,1070,976,972,973,2325,1550,1505,1613,1738,1544,472,499,468,490,529,474,462,418,,43.0
1271,06:55:25.985,36728,37204,35599,36243,35293,1187,1072,974,969,973,2325,1552,1504,1613,1736,1542,470,499,469,491,530,471,465,420,,43.0
1272,06:55:29.544,36483,37283,35726,36056,35312,1185,1071,973,971,970,2323,1551,1506,1609,1738,1542,471,495,468,491,531,475,461,419,,43.0
